,datetime,symbol,open,high,low,close,volume
1276,11/2/2023 11:45,NSE:BANKNIFTY,42877.8,42902.7,42796.45,42803.1,3054980.0
1277,11/2/2023 11:50,NSE:BANKNIFTY,42805.3,42855.65,42805.3,42829.65,1366987.0
1278,11/2/2023 11:55,NSE:BANKNIFTY,42826.8,42888.4,42825.15,42860.4,1258389.0
1279,11/2/2023 12:00,NSE:BANKNIFTY,42858.55,42870.45,42847.6,42859.7,1093114.0
1280,11/2/2023 12:05,NSE:BANKNIFTY,42859.1,42881.2,42817.7,42824.15,1478405.0
1281,11/2/2023 12:10,NSE:BANKNIFTY,42822.7,42890.5,42811.7,42869.1,2118424.0
1282,11/2/2023 12:15,NSE:BANKNIFTY,42866.75,42901.0,42852.45,42895.7,1250974.0
1283,11/2/2023 12:20,NSE:BANKNIFTY,42897.8,42913.2,42854.05,42913.2,2325611.0
1284,11/2/2023 12:25,NSE:BANKNIFTY,42912.85,42917.75,42893.35,42901.2,778255.0
1285,11/2/2023 12:30,NSE:BANKNIFTY,42900.3,42904.9,42874.15,42889.65,610506.0
1286,11/2/2023 12:35,NSE:BANKNIFTY,42891.35,42897.4,42859.65,42859.65,793056.0
1287,11/2/2023 12:40,NSE:BANKNIFTY,42865.05,42936.1,42861.2,42901.9,1260155.0
1288,11/2/2023 12:45,NSE:BANKNIFTY,42900.1,42910.75,42874.6,42878.15,739691.0
1289,11/2/2023 12:50,NSE:BANKNIFTY,42878.65,42898.8,42874.55,42892.15,568835.0
1290,11/2/2023 12:55,NSE:BANKNIFTY,42892.0,42912.8,42881.2,42903.6,1288369.0
1291,11/2/2023 13:00,NSE:BANKNIFTY,42912.55,42942.65,42901.3,42901.3,2144694.0
1292,11/2/2023 13:05,NSE:BANKNIFTY,42902.95,42919.25,42900.8,42912.5,850833.0
1293,11/2/2023 13:10,NSE:BANKNIFTY,42913.65,42942.45,42906.7,42942.45,1038424.0
1294,11/2/2023 13:15,NSE:BANKNIFTY,42942.65,42949.35,42916.9,42923.15,788727.0
1295,11/2/2023 13:20,NSE:BANKNIFTY,42924.15,42926.2,42870.4,42879.4,1257321.0
1296,11/2/2023 13:25,NSE:BANKNIFTY,42879.75,42921.3,42861.3,42869.1,1507929.0
1297,11/2/2023 13:30,NSE:BANKNIFTY,42867.6,42913.75,42852.95,42887.3,1380568.0
1298,11/2/2023 13:35,NSE:BANKNIFTY,42886.0,42899.7,42875.55,42889.65,539215.0
1299,11/2/2023 13:40,NSE:BANKNIFTY,42889.45,42908.2,42887.75,42904.0,602569.0
1300,11/2/2023 13:45,NSE:BANKNIFTY,42902.5,42905.4,42888.55,42901.3,513680.0
1301,11/2/2023 13:50,NSE:BANKNIFTY,42899.25,42938.9,42896.55,42930.7,1047925.0
1302,11/2/2023 13:55,NSE:BANKNIFTY,42927.75,42963.8,42927.75,42951.1,1165852.0
1303,11/2/2023 14:00,NSE:BANKNIFTY,42946.85,42957.1,42925.6,42931.6,743993.0
1304,11/2/2023 14:05,NSE:BANKNIFTY,42932.6,42946.35,42924.75,42934.15,827437.0
1305,11/2/2023 14:10,NSE:BANKNIFTY,42934.6,42954.7,42933.9,42947.1,798387.0
1306,11/2/2023 14:15,NSE:BANKNIFTY,42946.75,42992.8,42938.55,42965.5,1390166.0
1307,11/2/2023 14:20,NSE:BANKNIFTY,42962.45,42973.1,42934.65,42951.9,1218986.0
1308,11/2/2023 14:25,NSE:BANKNIFTY,42950.4,42958.25,42907.4,42908.35,1308959.0
1309,11/2/2023 14:30,NSE:BANKNIFTY,42915.0,42954.9,42896.5,42937.75,1466144.0
1310,11/2/2023 14:35,NSE:BANKNIFTY,42938.95,42957.9,42911.0,42949.85,14186965.0
1311,11/2/2023 14:40,NSE:BANKNIFTY,42949.25,42968.25,42926.55,42934.95,1787733.0
1312,11/2/2023 14:45,NSE:BANKNIFTY,42935.6,42942.0,42909.15,42919.45,1572452.0
1313,11/2/2023 14:50,NSE:BANKNIFTY,42918.25,42956.3,42912.7,42956.3,1493680.0
1314,11/2/2023 14:55,NSE:BANKNIFTY,42944.15,43038.7,42944.15,43028.65,2530690.0
1315,11/2/2023 15:00,NSE:BANKNIFTY,43044.2,43086.35,43037.2,43045.95,3339675.0
1316,11/2/2023 15:05,NSE:BANKNIFTY,43044.85,43065.8,42995.3,43010.3,2261396.0
1317,11/2/2023 15:10,NSE:BANKNIFTY,43010.2,43015.8,42948.1,42963.8,2861055.0
1318,11/2/2023 15:15,NSE:BANKNIFTY,42970.45,42999.95,42959.05,42997.65,3542192.0
1319,11/2/2023 15:20,NSE:BANKNIFTY,42997.5,43036.0,42976.95,43028.8,3449365.0
1320,11/2/2023 15:25,NSE:BANKNIFTY,43028.9,43040.2,43009.35,43033.5,2730649.0
1321,11/3/2023 9:15,NSE:BANKNIFTY,43324.95,43331.75,43232.55,43272.5,6660328.0
1322,11/3/2023 9:20,NSE:BANKNIFTY,43278.65,43279.35,43221.0,43261.0,3363601.0
1323,11/3/2023 9:25,NSE:BANKNIFTY,43262.75,43289.1,43250.3,43284.35,2619997.0
1324,11/3/2023 9:30,NSE:BANKNIFTY,43282.1,43340.5,43281.3,43306.5,3395103.0
1325,11/3/2023 9:35,NSE:BANKNIFTY,43305.15,43353.15,43299.45,43341.45,1939060.0
1326,11/3/2023 9:40,NSE:BANKNIFTY,43342.45,43348.35,43294.45,43301.15,1400073.0
1327,11/3/2023 9:45,NSE:BANKNIFTY,43302.0,43309.35,43233.65,43248.85,1972313.0
1328,11/3/2023 9:50,NSE:BANKNIFTY,43252.6,43307.2,43226.5,43305.0,2482286.0
1329,11/3/2023 9:55,NSE:BANKNIFTY,43306.2,43332.95,43299.3,43316.5,1865981.0
1330,11/3/2023 10:00,NSE:BANKNIFTY,43315.85,43361.9,43295.4,43357.1,2337103.0
1331,11/3/2023 10:05,NSE:BANKNIFTY,43355.4,43365.0,43322.95,43363.05,2608012.0
1332,11/3/2023 10:10,NSE:BANKNIFTY,43365.15,43367.6,43319.4,43339.55,3114591.0
1333,11/3/2023 10:15,NSE:BANKNIFTY,43338.3,43346.05,43308.7,43333.7,2939582.0
1334,11/3/2023 10:20,NSE:BANKNIFTY,43336.75,43374.65,43322.95,43333.9,2212120.0
1335,11/3/2023 10:25,NSE:BANKNIFTY,43337.65,43351.45,43318.45,43330.9,1485407.0
1336,11/3/2023 10:30,NSE:BANKNIFTY,43331.85,43340.4,43305.35,43332.0,2447170.0
1337,11/3/2023 10:35,NSE:BANKNIFTY,43332.7,43347.6,43320.7,43336.4,1750011.0
1338,11/3/2023 10:40,NSE:BANKNIFTY,43337.85,43348.5,43326.3,43344.9,1069568.0
1339,11/3/2023 10:45,NSE:BANKNIFTY,43337.65,43366.75,43332.85,43364.55,2271926.0
1340,11/3/2023 10:50,NSE:BANKNIFTY,43366.35,43366.85,43343.9,43349.3,1410921.0
1341,11/3/2023 10:55,NSE:BANKNIFTY,43348.5,43410.7,43342.2,43386.55,1428973.0
1342,11/3/2023 11:00,NSE:BANKNIFTY,43385.5,43396.0,43372.9,43377.5,1449105.0
1343,11/3/2023 11:05,NSE:BANKNIFTY,43376.3,43384.2,43344.45,43350.25,2267478.0
1344,11/3/2023 11:10,NSE:BANKNIFTY,43350.1,43370.3,43342.7,43349.7,1621809.0
1345,11/3/2023 11:15,NSE:BANKNIFTY,43349.25,43371.35,43332.65,43332.65,1790800.0
1346,11/3/2023 11:20,NSE:BANKNIFTY,43337.65,43350.6,43331.65,43347.35,1807320.0
1347,11/3/2023 11:25,NSE:BANKNIFTY,43344.0,43352.55,43321.8,43328.05,1084813.0
1348,11/3/2023 11:30,NSE:BANKNIFTY,43320.8,43344.45,43315.3,43337.05,1079832.0
1349,11/3/2023 11:35,NSE:BANKNIFTY,43339.45,43357.45,43324.45,43354.4,822759.0
1350,11/3/2023 11:40,NSE:BANKNIFTY,43356.2,43360.05,43327.9,43342.25,1687039.0
1351,11/3/2023 11:45,NSE:BANKNIFTY,43342.5,43365.15,43329.05,43342.95,1025576.0
1352,11/3/2023 11:50,NSE:BANKNIFTY,43337.85,43340.25,43310.05,43312.2,1232490.0
1353,11/3/2023 11:55,NSE:BANKNIFTY,43316.4,43321.45,43291.9,43296.25,1582879.0
1354,11/3/2023 12:00,NSE:BANKNIFTY,43296.1,43314.8,43293.45,43309.0,1699765.0
1355,11/3/2023 12:05,NSE:BANKNIFTY,43308.95,43319.35,43294.25,43318.1,834393.0
1356,11/3/2023 12:10,NSE:BANKNIFTY,43315.35,43341.4,43299.25,43330.65,917691.0
1357,11/3/2023 12:15,NSE:BANKNIFTY,43331.4,43346.1,43324.65,43343.6,1152824.0
1358,11/3/2023 12:20,NSE:BANKNIFTY,43342.05,43346.95,43319.7,43324.55,1188908.0
1359,11/3/2023 12:25,NSE:BANKNIFTY,43328.65,43337.85,43315.9,43325.65,568140.0
1360,11/3/2023 12:30,NSE:BANKNIFTY,43327.2,43329.05,43303.5,43322.9,850875.0
1361,11/3/2023 12:35,NSE:BANKNIFTY,43323.0,43327.9,43297.95,43318.4,1182551.0
1362,11/3/2023 12:40,NSE:BANKNIFTY,43317.65,43354.1,43307.9,43325.5,1541552.0
1363,11/3/2023 12:45,NSE:BANKNIFTY,43326.4,43340.7,43316.3,43334.3,953579.0
1364,11/3/2023 12:50,NSE:BANKNIFTY,43336.9,43338.6,43293.6,43305.2,919738.0
1365,11/3/2023 12:55,NSE:BANKNIFTY,43308.9,43332.8,43303.05,43332.4,592340.0
1366,11/3/2023 13:00,NSE:BANKNIFTY,43334.45,43345.5,43326.85,43339.7,574950.0
1367,11/3/2023 13:05,NSE:BANKNIFTY,43338.6,43353.5,43323.1,43349.1,658058.0
1368,11/3/2023 13:10,NSE:BANKNIFTY,43347.55,43363.45,43334.15,43342.3,832603.0
1369,11/3/2023 13:15,NSE:BANKNIFTY,43342.6,43357.95,43333.2,43355.2,1451190.0
1370,11/3/2023 13:20,NSE:BANKNIFTY,43349.9,43372.7,43347.4,43366.45,1077039.0
1371,11/3/2023 13:25,NSE:BANKNIFTY,43366.15,43392.55,43358.0,43366.2,852397.0
1372,11/3/2023 13:30,NSE:BANKNIFTY,43371.95,43382.3,43361.8,43372.45,898141.0
1373,11/3/2023 13:35,NSE:BANKNIFTY,43371.4,43387.35,43362.85,43374.0,1068562.0
1374,11/3/2023 13:40,NSE:BANKNIFTY,43375.6,43394.3,43355.05,43372.95,1590037.0
1375,11/3/2023 13:45,NSE:BANKNIFTY,43373.05,43379.55,43346.4,43361.6,1361214.0
1376,11/3/2023 13:50,NSE:BANKNIFTY,43360.85,43373.5,43354.45,43369.2,788854.0
1377,11/3/2023 13:55,NSE:BANKNIFTY,43368.45,43373.05,43356.35,43367.25,718301.0
1378,11/3/2023 14:00,NSE:BANKNIFTY,43366.15,43378.65,43356.45,43374.9,801099.0
1379,11/3/2023 14:05,NSE:BANKNIFTY,43370.25,43378.05,43359.25,43363.55,925368.0
1380,11/3/2023 14:10,NSE:BANKNIFTY,43359.85,43369.0,43341.85,43359.95,791856.0
1381,11/3/2023 14:15,NSE:BANKNIFTY,43360.1,43373.85,43353.75,43372.35,771563.0
1382,11/3/2023 14:20,NSE:BANKNIFTY,43372.4,43376.5,43363.45,43375.25,654656.0
1383,11/3/2023 14:25,NSE:BANKNIFTY,43371.8,43416.1,43348.5,43403.6,1086106.0
1384,11/3/2023 14:30,NSE:BANKNIFTY,43403.7,43406.9,43338.05,43350.4,1582709.0
1385,11/3/2023 14:35,NSE:BANKNIFTY,43351.25,43362.9,43311.15,43317.25,1403032.0
1386,11/3/2023 14:40,NSE:BANKNIFTY,43316.75,43325.75,43303.7,43313.9,1111305.0
1387,11/3/2023 14:45,NSE:BANKNIFTY,43309.55,43337.95,43288.6,43324.6,1619998.0
1388,11/3/2023 14:50,NSE:BANKNIFTY,43324.4,43328.65,43281.7,43315.35,1457410.0
1389,11/3/2023 14:55,NSE:BANKNIFTY,43318.5,43352.75,43308.2,43343.4,1803238.0
1390,11/3/2023 15:00,NSE:BANKNIFTY,43345.6,43357.3,43321.9,43321.9,2543548.0
1391,11/3/2023 15:05,NSE:BANKNIFTY,43326.4,43332.6,43298.2,43317.05,2447175.0
1392,11/3/2023 15:10,NSE:BANKNIFTY,43319.2,43321.45,43296.55,43307.25,2149350.0
1393,11/3/2023 15:15,NSE:BANKNIFTY,43307.55,43318.05,43303.9,43316.45,3178712.0
1394,11/3/2023 15:20,NSE:BANKNIFTY,43317.3,43326.05,43308.25,43318.25,3632637.0
1395,11/3/2023 15:25,NSE:BANKNIFTY,43321.65,43325.85,43300.4,43306.95,3554642.0
1396,11/6/2023 9:15,NSE:BANKNIFTY,43636.8,43636.8,43473.65,43503.3,10449019.0
1397,11/6/2023 9:20,NSE:BANKNIFTY,43503.1,43555.8,43500.8,43545.45,4456264.0
1398,11/6/2023 9:25,NSE:BANKNIFTY,43548.2,43555.4,43525.2,43537.45,3947934.0
1399,11/6/2023 9:30,NSE:BANKNIFTY,43537.95,43546.15,43507.15,43519.2,2904763.0
1400,11/6/2023 9:35,NSE:BANKNIFTY,43517.95,43529.35,43500.9,43512.45,2729506.0
1401,11/6/2023 9:40,NSE:BANKNIFTY,43510.65,43541.35,43491.4,43494.35,2670145.0
1402,11/6/2023 9:45,NSE:BANKNIFTY,43495.15,43520.95,43488.55,43496.3,3224453.0
1403,11/6/2023 9:50,NSE:BANKNIFTY,43492.65,43526.15,43490.45,43506.1,2427403.0
1404,11/6/2023 9:55,NSE:BANKNIFTY,43507.3,43558.35,43507.3,43540.45,2313923.0
1405,11/6/2023 10:00,NSE:BANKNIFTY,43541.55,43546.4,43518.85,43535.05,1244111.0
1406,11/6/2023 10:05,NSE:BANKNIFTY,43530.55,43537.6,43513.25,43522.75,1881772.0
1407,11/6/2023 10:10,NSE:BANKNIFTY,43518.4,43523.5,43495.45,43507.25,2400066.0
1408,11/6/2023 10:15,NSE:BANKNIFTY,43510.7,43542.2,43510.3,43542.2,1571855.0
1409,11/6/2023 10:20,NSE:BANKNIFTY,43536.0,43549.7,43528.35,43535.7,1778251.0
1410,11/6/2023 10:25,NSE:BANKNIFTY,43533.8,43540.85,43522.1,43540.85,1014193.0
1411,11/6/2023 10:30,NSE:BANKNIFTY,43539.4,43546.0,43512.4,43525.55,2397947.0
1412,11/6/2023 10:35,NSE:BANKNIFTY,43528.15,43536.4,43507.9,43510.05,1781700.0
1413,11/6/2023 10:40,NSE:BANKNIFTY,43511.95,43528.65,43505.2,43527.7,1464286.0
1414,11/6/2023 10:45,NSE:BANKNIFTY,43529.6,43530.8,43498.8,43504.9,1267970.0
1415,11/6/2023 10:50,NSE:BANKNIFTY,43505.3,43507.4,43447.85,43473.0,2890665.0
1416,11/6/2023 10:55,NSE:BANKNIFTY,43477.7,43496.85,43460.4,43474.5,1778517.0
1417,11/6/2023 11:00,NSE:BANKNIFTY,43469.9,43486.45,43419.65,43437.2,2349088.0
1418,11/6/2023 11:05,NSE:BANKNIFTY,43442.0,43452.85,43415.2,43438.3,2820706.0
1419,11/6/2023 11:10,NSE:BANKNIFTY,43438.4,43460.9,43433.15,43450.8,1640135.0
1420,11/6/2023 11:15,NSE:BANKNIFTY,43451.7,43466.4,43438.2,43466.2,1462577.0
1421,11/6/2023 11:20,NSE:BANKNIFTY,43464.95,43467.7,43449.5,43451.2,1303289.0
1422,11/6/2023 11:25,NSE:BANKNIFTY,43449.9,43469.7,43440.1,43467.85,1035169.0
1423,11/6/2023 11:30,NSE:BANKNIFTY,43471.1,43484.1,43463.15,43474.55,1868259.0
1424,11/6/2023 11:35,NSE:BANKNIFTY,43474.95,43494.55,43471.6,43490.55,1304307.0
1425,11/6/2023 11:40,NSE:BANKNIFTY,43489.7,43500.6,43471.4,43500.6,1356388.0
1426,11/6/2023 11:45,NSE:BANKNIFTY,43498.35,43508.0,43480.9,43508.0,1849470.0
1427,11/6/2023 11:50,NSE:BANKNIFTY,43508.15,43514.75,43476.7,43485.3,1899026.0
1428,11/6/2023 11:55,NSE:BANKNIFTY,43484.95,43499.95,43463.15,43465.85,1449974.0
1429,11/6/2023 12:00,NSE:BANKNIFTY,43462.8,43476.55,43457.15,43468.45,1010412.0
1430,11/6/2023 12:05,NSE:BANKNIFTY,43469.65,43486.45,43467.2,43476.65,1017180.0
1431,11/6/2023 12:10,NSE:BANKNIFTY,43473.0,43511.15,43459.5,43489.8,1159075.0
1432,11/6/2023 12:15,NSE:BANKNIFTY,43487.0,43494.6,43458.1,43461.8,1515111.0
1433,11/6/2023 12:20,NSE:BANKNIFTY,43462.4,43504.95,43460.2,43498.7,1062239.0
1434,11/6/2023 12:25,NSE:BANKNIFTY,43498.25,43507.0,43491.1,43501.0,1250341.0
1435,11/6/2023 12:30,NSE:BANKNIFTY,43498.1,43529.25,43494.85,43526.8,1350014.0
1436,11/6/2023 12:35,NSE:BANKNIFTY,43524.35,43533.35,43514.4,43523.7,1279446.0
1437,11/6/2023 12:40,NSE:BANKNIFTY,43522.7,43524.6,43507.15,43522.65,1266099.0
1438,11/6/2023 12:45,NSE:BANKNIFTY,43522.45,43525.05,43506.7,43518.0,1032854.0
1439,11/6/2023 12:50,NSE:BANKNIFTY,43517.45,43526.05,43504.25,43516.55,1283512.0
1440,11/6/2023 12:55,NSE:BANKNIFTY,43517.85,43523.6,43506.8,43511.65,975931.0
1441,11/6/2023 13:00,NSE:BANKNIFTY,43507.7,43519.2,43496.1,43507.25,1613869.0
1442,11/6/2023 13:05,NSE:BANKNIFTY,43504.75,43516.7,43499.55,43505.35,783221.0
1443,11/6/2023 13:10,NSE:BANKNIFTY,43504.7,43530.4,43489.75,43521.3,1458369.0
1444,11/6/2023 13:15,NSE:BANKNIFTY,43518.7,43539.15,43515.6,43520.25,1927987.0
1445,11/6/2023 13:20,NSE:BANKNIFTY,43518.35,43528.45,43515.15,43525.5,1120135.0
1446,11/6/2023 13:25,NSE:BANKNIFTY,43524.2,43536.1,43519.1,43523.7,773705.0
1447,11/6/2023 13:30,NSE:BANKNIFTY,43524.55,43547.3,43524.1,43539.05,811937.0
1448,11/6/2023 13:35,NSE:BANKNIFTY,43537.15,43539.3,43515.45,43529.25,813108.0
1449,11/6/2023 13:40,NSE:BANKNIFTY,43528.25,43532.6,43510.05,43526.3,1532489.0
1450,11/6/2023 13:45,NSE:BANKNIFTY,43524.95,43529.55,43505.05,43512.4,898352.0
1451,11/6/2023 13:50,NSE:BANKNIFTY,43510.5,43518.3,43497.15,43508.3,1687716.0
1452,11/6/2023 13:55,NSE:BANKNIFTY,43505.55,43529.65,43505.55,43521.3,1053054.0
1453,11/6/2023 14:00,NSE:BANKNIFTY,43520.65,43540.9,43505.9,43537.3,1361771.0
1454,11/6/2023 14:05,NSE:BANKNIFTY,43533.7,43553.05,43528.95,43534.45,1576867.0
1455,11/6/2023 14:10,NSE:BANKNIFTY,43533.1,43569.2,43527.1,43566.9,1786004.0
1456,11/6/2023 14:15,NSE:BANKNIFTY,43565.55,43597.1,43560.15,43596.9,1428236.0
1457,11/6/2023 14:20,NSE:BANKNIFTY,43593.5,43609.25,43576.65,43590.0,2104670.0
1458,11/6/2023 14:25,NSE:BANKNIFTY,43587.25,43595.7,43557.3,43564.6,1478418.0
1459,11/6/2023 14:30,NSE:BANKNIFTY,43562.15,43608.75,43562.15,43608.75,1474898.0
1460,11/6/2023 14:35,NSE:BANKNIFTY,43606.75,43610.55,43582.35,43583.55,1614976.0
1461,11/6/2023 14:40,NSE:BANKNIFTY,43581.3,43595.65,43567.05,43582.1,1606912.0
1462,11/6/2023 14:45,NSE:BANKNIFTY,43581.05,43581.05,43539.4,43539.4,2871482.0
1463,11/6/2023 14:50,NSE:BANKNIFTY,43537.15,43583.0,43528.65,43573.0,2009102.0
1464,11/6/2023 14:55,NSE:BANKNIFTY,43571.6,43587.75,43567.7,43584.45,2040413.0
1465,11/6/2023 15:00,NSE:BANKNIFTY,43581.35,43628.45,43581.35,43606.4,3081844.0
1466,11/6/2023 15:05,NSE:BANKNIFTY,43607.1,43628.65,43607.1,43622.9,3165117.0
1467,11/6/2023 15:10,NSE:BANKNIFTY,43623.15,43640.4,43618.3,43627.7,3159607.0
1468,11/6/2023 15:15,NSE:BANKNIFTY,43629.35,43635.2,43616.15,43623.85,4648021.0
1469,11/6/2023 15:20,NSE:BANKNIFTY,43625.3,43626.4,43603.65,43618.65,4753669.0
1470,11/6/2023 15:25,NSE:BANKNIFTY,43618.5,43648.7,43612.45,43628.0,4082596.0
1471,11/7/2023 9:15,NSE:BANKNIFTY,43607.35,43607.35,43448.9,43469.75,5836214.0
1472,11/7/2023 9:20,NSE:BANKNIFTY,43472.65,43481.4,43430.1,43472.95,3652004.0
1473,11/7/2023 9:25,NSE:BANKNIFTY,43475.85,43481.55,43448.4,43450.55,3659393.0
1474,11/7/2023 9:30,NSE:BANKNIFTY,43449.45,43461.4,43436.55,43447.6,2947479.0
1475,11/7/2023 9:35,NSE:BANKNIFTY,43442.45,43451.3,43411.55,43415.95,2639025.0
1476,11/7/2023 9:40,NSE:BANKNIFTY,43417.5,43434.6,43404.15,43428.25,2816135.0
1477,11/7/2023 9:45,NSE:BANKNIFTY,43432.85,43449.95,43414.8,43439.65,1958022.0
1478,11/7/2023 9:50,NSE:BANKNIFTY,43435.75,43464.05,43431.05,43463.1,2881667.0
1479,11/7/2023 9:55,NSE:BANKNIFTY,43463.6,43470.6,43425.5,43436.65,2501999.0
1480,11/7/2023 10:00,NSE:BANKNIFTY,43436.4,43454.3,43389.85,43391.0,2932993.0
1481,11/7/2023 10:05,NSE:BANKNIFTY,43388.85,43413.25,43374.65,43408.75,3055660.0
1482,11/7/2023 10:10,NSE:BANKNIFTY,43405.1,43440.95,43403.25,43429.55,5665689.0
1483,11/7/2023 10:15,NSE:BANKNIFTY,43431.8,43443.2,43417.45,43442.25,5539653.0
1484,11/7/2023 10:20,NSE:BANKNIFTY,43437.1,43447.5,43413.4,43413.4,2474302.0
1485,11/7/2023 10:25,NSE:BANKNIFTY,43415.2,43449.85,43411.25,43443.5,2537624.0
1486,11/7/2023 10:30,NSE:BANKNIFTY,43444.3,43466.5,43439.1,43459.6,2025903.0
1487,11/7/2023 10:35,NSE:BANKNIFTY,43460.65,43490.45,43457.05,43490.35,1557597.0
1488,11/7/2023 10:40,NSE:BANKNIFTY,43487.3,43498.45,43474.4,43491.75,2284472.0
1489,11/7/2023 10:45,NSE:BANKNIFTY,43491.1,43497.45,43467.95,43489.8,1992586.0
1490,11/7/2023 10:50,NSE:BANKNIFTY,43490.5,43492.35,43476.85,43483.2,2010586.0
1491,11/7/2023 10:55,NSE:BANKNIFTY,43482.55,43490.8,43462.4,43468.0,1432037.0
1492,11/7/2023 11:00,NSE:BANKNIFTY,43463.85,43488.9,43463.85,43479.55,1727385.0
1493,11/7/2023 11:05,NSE:BANKNIFTY,43479.1,43511.25,43468.65,43507.4,2942980.0
1494,11/7/2023 11:10,NSE:BANKNIFTY,43511.0,43513.8,43484.0,43485.55,1879180.0
1495,11/7/2023 11:15,NSE:BANKNIFTY,43487.65,43496.9,43470.75,43493.95,1722710.0
1496,11/7/2023 11:20,NSE:BANKNIFTY,43494.05,43499.85,43487.35,43497.15,1668809.0
1497,11/7/2023 11:25,NSE:BANKNIFTY,43497.95,43514.45,43494.45,43506.95,1399012.0
1498,11/7/2023 11:30,NSE:BANKNIFTY,43507.75,43511.15,43496.4,43500.6,1261559.0
1499,11/7/2023 11:35,NSE:BANKNIFTY,43502.45,43518.85,43488.35,43492.8,1488583.0
1500,11/7/2023 11:40,NSE:BANKNIFTY,43490.4,43495.0,43358.5,43361.7,4968812.0
1501,11/7/2023 11:45,NSE:BANKNIFTY,43357.9,43366.8,43311.45,43317.9,3176416.0
1502,11/7/2023 11:50,NSE:BANKNIFTY,43314.4,43328.3,43284.05,43291.4,2568411.0
1503,11/7/2023 11:55,NSE:BANKNIFTY,43297.0,43345.7,43283.85,43340.25,2278898.0
1504,11/7/2023 12:00,NSE:BANKNIFTY,43346.25,43346.25,43301.25,43312.95,3404140.0
1505,11/7/2023 12:05,NSE:BANKNIFTY,43314.5,43340.2,43310.85,43331.65,1975596.0
1506,11/7/2023 12:10,NSE:BANKNIFTY,43333.55,43343.5,43313.25,43330.05,1397169.0
1507,11/7/2023 12:15,NSE:BANKNIFTY,43331.95,43353.55,43321.75,43351.3,2312457.0
1508,11/7/2023 12:20,NSE:BANKNIFTY,43350.3,43365.9,43307.9,43325.3,1775553.0
1509,11/7/2023 12:25,NSE:BANKNIFTY,43325.7,43333.1,43305.1,43312.9,1619342.0
1510,11/7/2023 12:30,NSE:BANKNIFTY,43313.75,43340.75,43300.7,43339.6,2009385.0
1511,11/7/2023 12:35,NSE:BANKNIFTY,43340.55,43361.4,43337.55,43344.2,1574119.0
1512,11/7/2023 12:40,NSE:BANKNIFTY,43347.7,43359.4,43337.6,43352.4,1851736.0
1513,11/7/2023 12:45,NSE:BANKNIFTY,43352.9,43381.6,43349.5,43376.95,1646678.0
1514,11/7/2023 12:50,NSE:BANKNIFTY,43374.7,43386.1,43344.85,43350.2,1551898.0
1515,11/7/2023 12:55,NSE:BANKNIFTY,43349.85,43374.85,43331.55,43361.0,2516623.0
1516,11/7/2023 13:00,NSE:BANKNIFTY,43357.8,43392.55,43356.6,43389.95,1230559.0
1517,11/7/2023 13:05,NSE:BANKNIFTY,43386.85,43393.25,43363.75,43373.15,1572263.0
1518,11/7/2023 13:10,NSE:BANKNIFTY,43370.9,43392.2,43365.75,43386.55,1054329.0
1519,11/7/2023 13:15,NSE:BANKNIFTY,43389.8,43395.8,43373.25,43375.8,1601616.0
1520,11/7/2023 13:20,NSE:BANKNIFTY,43376.5,43382.6,43352.25,43377.5,1769867.0
1521,11/7/2023 13:25,NSE:BANKNIFTY,43377.1,43398.0,43368.35,43371.15,1250457.0
1522,11/7/2023 13:30,NSE:BANKNIFTY,43369.7,43438.95,43368.35,43434.55,1959550.0
1523,11/7/2023 13:35,NSE:BANKNIFTY,43434.25,43463.2,43432.0,43449.95,1720001.0
1524,11/7/2023 13:40,NSE:BANKNIFTY,43451.85,43472.15,43445.4,43457.35,1507861.0
1525,11/7/2023 13:45,NSE:BANKNIFTY,43456.65,43489.3,43433.7,43473.35,1721522.0
1526,11/7/2023 13:50,NSE:BANKNIFTY,43481.1,43569.4,43472.6,43567.05,6234663.0
1527,11/7/2023 13:55,NSE:BANKNIFTY,43556.0,43619.75,43552.0,43552.8,2637321.0
1528,11/7/2023 14:00,NSE:BANKNIFTY,43550.35,43634.15,43548.4,43624.1,3376339.0
1529,11/7/2023 14:05,NSE:BANKNIFTY,43626.95,43648.85,43591.9,43594.05,4569940.0
1530,11/7/2023 14:10,NSE:BANKNIFTY,43593.8,43620.7,43570.55,43615.35,2858932.0
1531,11/7/2023 14:15,NSE:BANKNIFTY,43614.45,43637.9,43605.85,43633.8,2145221.0
1532,11/7/2023 14:20,NSE:BANKNIFTY,43633.3,43671.45,43609.3,43610.0,2135687.0
1533,11/7/2023 14:25,NSE:BANKNIFTY,43606.8,43627.85,43588.8,43620.5,2502680.0
1534,11/7/2023 14:30,NSE:BANKNIFTY,43620.4,43648.75,43609.35,43610.8,1958278.0
1535,11/7/2023 14:35,NSE:BANKNIFTY,43608.4,43623.15,43585.1,43593.45,2101563.0
1536,11/7/2023 14:40,NSE:BANKNIFTY,43592.55,43619.05,43577.65,43607.0,3093198.0
1537,11/7/2023 14:45,NSE:BANKNIFTY,43609.4,43658.15,43598.55,43651.65,2923560.0
1538,11/7/2023 14:50,NSE:BANKNIFTY,43652.95,43704.2,43640.9,43680.85,3179450.0
1539,11/7/2023 14:55,NSE:BANKNIFTY,43683.2,43694.7,43664.15,43670.35,2566781.0
